Country or Area,Item,Year,Value
South Africa,Number of deaths ages 20-24 years,1990,11837.0
South Africa,Number of deaths ages 20-24 years,1991,12868.0
South Africa,Number of deaths ages 20-24 years,1992,13588.0
South Africa,Number of deaths ages 20-24 years,1993,14185.0
South Africa,Number of deaths ages 20-24 years,1994,14599.0
South Africa,Number of deaths ages 20-24 years,1995,14910.0
South Africa,Number of deaths ages 20-24 years,1996,15316.0
South Africa,Number of deaths ages 20-24 years,1997,15972.0
South Africa,Number of deaths ages 20-24 years,1998,17026.0
South Africa,Number of deaths ages 20-24 years,1999,18648.0
South Africa,Number of deaths ages 20-24 years,2000,20783.0
South Africa,Number of deaths ages 20-24 years,2001,23193.0
South Africa,Number of deaths ages 20-24 years,2002,25521.0
South Africa,Number of deaths ages 20-24 years,2003,27440.0
South Africa,Number of deaths ages 20-24 years,2004,28667.0
South Africa,Number of deaths ages 20-24 years,2005,29166.0
South Africa,Number of deaths ages 20-24 years,2006,29045.0
South Africa,Number of deaths ages 20-24 years,2007,28460.0
South Africa,Number of deaths ages 20-24 years,2008,27433.0
South Africa,Number of deaths ages 20-24 years,2009,25993.0
South Africa,Number of deaths ages 20-24 years,2010,24257.0
South Africa,Number of deaths ages 20-24 years,2011,22428.0
South Africa,Number of deaths ages 20-24 years,2012,20633.0
South Africa,Number of deaths ages 20-24 years,2013,19013.0
South Africa,Number of deaths ages 20-24 years,2014,17636.0
South Africa,Number of deaths ages 20-24 years,2015,16682.0
South Africa,Number of deaths ages 20-24 years,2016,16087.0
South Africa,Number of deaths ages 20-24 years,2017,14686.0
South Africa,Number of deaths ages 20-24 years,2018,13877.0
South Africa,Number of deaths ages 20-24 years,2019,13225.0
South Africa,Number of deaths ages 20-24 years,2020,12667.0
South Africa,Number of deaths ages 20-24 years,2021,12227.0
South Africa,Number of deaths ages 20-24 years,2022,11939.0
