Country or Area,Item,Year,Value
South Africa,Number of deaths ages 5-9 years,1990,5686.0
South Africa,Number of deaths ages 5-9 years,1991,6000.0
South Africa,Number of deaths ages 5-9 years,1992,6321.0
South Africa,Number of deaths ages 5-9 years,1993,6600.0
South Africa,Number of deaths ages 5-9 years,1994,6852.0
South Africa,Number of deaths ages 5-9 years,1995,7030.0
South Africa,Number of deaths ages 5-9 years,1996,7129.0
South Africa,Number of deaths ages 5-9 years,1997,7188.0
South Africa,Number of deaths ages 5-9 years,1998,7211.0
South Africa,Number of deaths ages 5-9 years,1999,7257.0
South Africa,Number of deaths ages 5-9 years,2000,7347.0
South Africa,Number of deaths ages 5-9 years,2001,7472.0
South Africa,Number of deaths ages 5-9 years,2002,7621.0
South Africa,Number of deaths ages 5-9 years,2003,7727.0
South Africa,Number of deaths ages 5-9 years,2004,7729.0
South Africa,Number of deaths ages 5-9 years,2005,7576.0
South Africa,Number of deaths ages 5-9 years,2006,7255.0
South Africa,Number of deaths ages 5-9 years,2007,6847.0
South Africa,Number of deaths ages 5-9 years,2008,6407.0
South Africa,Number of deaths ages 5-9 years,2009,5969.0
South Africa,Number of deaths ages 5-9 years,2010,5568.0
South Africa,Number of deaths ages 5-9 years,2011,5203.0
South Africa,Number of deaths ages 5-9 years,2012,4851.0
South Africa,Number of deaths ages 5-9 years,2013,4543.0
South Africa,Number of deaths ages 5-9 years,2014,4237.0
South Africa,Number of deaths ages 5-9 years,2015,3921.0
South Africa,Number of deaths ages 5-9 years,2016,3654.0
South Africa,Number of deaths ages 5-9 years,2017,3426.0
South Africa,Number of deaths ages 5-9 years,2018,3242.0
South Africa,Number of deaths ages 5-9 years,2019,3106.0
South Africa,Number of deaths ages 5-9 years,2020,3020.0
South Africa,Number of deaths ages 5-9 years,2021,2942.0
South Africa,Number of deaths ages 5-9 years,2022,2871.0
