Country or Area,Item,Year,Value
South Africa,Poverty headcount ratio at societal poverty line (% of population),1993,43.8
South Africa,Poverty headcount ratio at societal poverty line (% of population),2000,45.1
South Africa,Poverty headcount ratio at societal poverty line (% of population),2005,41.9
South Africa,Poverty headcount ratio at societal poverty line (% of population),2008,38.0
South Africa,Poverty headcount ratio at societal poverty line (% of population),2010,37.8
South Africa,Poverty headcount ratio at societal poverty line (% of population),2014,38.6
